dt,timestamp,price,price_val,amount,size,price_move_pct
2025-09-30 16:46:33.671000+00:00,1759250793671,7.989,7.989,276.07,276.07,
2025-09-30 16:46:35.378000+00:00,1759250795378,7.901,7.901,191.99,191.99,
2025-09-30 16:46:38.217000+00:00,1759250798217,8.057,8.057,511.75,511.75,
2025-09-30 16:46:40.895000+00:00,1759250800895,7.977,7.977,195.94,195.94,
2025-09-30 16:46:40.897000+00:00,1759250800897,8.045,8.045,536.33,536.33,
2025-09-30 16:46:40.899000+00:00,1759250800899,8.128,8.128,669.97,669.97,
2025-09-30 16:46:41.124000+00:00,1759250801124,8.094,8.094,390.28,390.28,
2025-09-30 16:46:41.366000+00:00,1759250801366,8.072,8.072,302.66,302.66,
2025-09-30 16:46:42.165000+00:00,1759250802165,8.062,8.062,188.35,188.35,
2025-09-30 16:46:44.167000+00:00,1759250804167,8.046,8.046,439.98,439.98,
2025-09-30 16:46:44.167000+00:00,1759250804167,8.041,8.041,568.77,568.77,
2025-09-30 16:46:44.167000+00:00,1759250804167,8.04,8.04,594.49,594.49,
2025-09-30 16:46:44.167000+00:00,1759250804167,8.035,8.035,194.36,194.36,
2025-09-30 16:46:54.510000+00:00,1759250814510,8.0,8.0,209.56,209.56,
2025-09-30 16:47:00.199000+00:00,1759250820199,7.992,7.992,320.05,320.05,
2025-09-30 16:47:00.199000+00:00,1759250820199,7.992,7.992,180.48,180.48,
2025-09-30 16:47:00.280000+00:00,1759250820280,7.993,7.993,377.79,377.79,
2025-09-30 16:47:00.430000+00:00,1759250820430,7.992,7.992,390.36,390.36,
2025-09-30 16:47:01.102000+00:00,1759250821102,8.04,8.04,505.5,505.5,
2025-09-30 16:47:01.490000+00:00,1759250821490,8.022,8.022,292.39,292.39,
2025-09-30 16:47:01.490000+00:00,1759250821490,8.021,8.021,584.91,584.91,
2025-09-30 16:47:01.490000+00:00,1759250821490,8.02,8.02,779.56,779.56,
2025-09-30 16:47:01.998000+00:00,1759250821998,7.991,7.991,390.45,390.45,
2025-09-30 16:47:02.500000+00:00,1759250822500,8.041,8.041,402.58,402.58,
2025-09-30 16:47:02.709000+00:00,1759250822709,8.021,8.021,390.47,390.47,
2025-09-30 16:47:02.709000+00:00,1759250822709,8.02,8.02,356.29,356.29,
2025-09-30 16:47:02.711000+00:00,1759250822711,8.02,8.02,383.59,383.59,
2025-09-30 16:47:04.061000+00:00,1759250824061,8.041,8.041,898.82,898.82,
2025-09-30 16:47:04.256000+00:00,1759250824256,8.046,8.046,375.07,375.07,
2025-09-30 16:47:04.405000+00:00,1759250824405,8.038,8.038,244.11,244.11,
2025-09-30 16:47:04.406000+00:00,1759250824406,8.036,8.036,585.24,585.24,
2025-09-30 16:47:05.798000+00:00,1759250825798,8.019,8.019,379.16,379.16,
2025-09-30 16:47:06.817000+00:00,1759250826817,8.016,8.016,367.37,367.37,
2025-09-30 16:47:07.104000+00:00,1759250827104,8.019,8.019,193.08,193.08,
2025-09-30 16:47:09.019000+00:00,1759250829019,8.04,8.04,364.35,364.35,
2025-09-30 16:47:12.777000+00:00,1759250832777,8.251,8.251,415.59,415.59,
2025-09-30 16:47:13.192000+00:00,1759250833192,8.222,8.222,389.28,389.28,
2025-09-30 16:47:14.165000+00:00,1759250834165,8.259,8.259,388.49,388.49,
2025-09-30 16:47:14.165000+00:00,1759250834165,8.248,8.248,582.13,582.13,
2025-09-30 16:47:14.165000+00:00,1759250834165,8.22,8.22,330.44,330.44,
2025-09-30 16:47:18.474000+00:00,1759250838474,8.171,8.171,222.91,222.91,
2025-09-30 16:47:18.488000+00:00,1759250838488,8.16,8.16,266.09,266.09,
2025-09-30 16:47:18.488000+00:00,1759250838488,8.16,8.16,240.09,240.09,
2025-09-30 16:47:18.488000+00:00,1759250838488,8.16,8.16,406.83,406.83,
2025-09-30 16:47:21.013000+00:00,1759250841013,8.133,8.133,319.77,319.77,
2025-09-30 16:47:22.832000+00:00,1759250842832,8.138,8.138,225.43,225.43,
2025-09-30 16:47:23.077000+00:00,1759250843077,8.136,8.136,226.77,226.77,
2025-09-30 16:47:24.579000+00:00,1759250844579,8.123,8.123,395.81,395.81,
2025-09-30 16:47:24.579000+00:00,1759250844579,8.121,8.121,384.96,384.96,
2025-09-30 16:47:24.647000+00:00,1759250844647,8.121,8.121,221.41,221.41,
2025-09-30 16:47:24.648000+00:00,1759250844648,8.107,8.107,351.6,351.6,
2025-09-30 16:47:27.553000+00:00,1759250847553,8.095,8.095,256.37,256.37,
2025-09-30 16:47:29.348000+00:00,1759250849348,8.165,8.165,420.58,420.58,
2025-09-30 16:47:31.847000+00:00,1759250851847,8.142,8.142,344.15,344.15,
2025-09-30 16:47:31.852000+00:00,1759250851852,8.119,8.119,249.23,249.23,
2025-09-30 16:47:31.852000+00:00,1759250851852,8.117,8.117,264.57,264.57,
2025-09-30 16:47:31.853000+00:00,1759250851853,8.104,8.104,530.58,530.58,
2025-09-30 16:47:31.854000+00:00,1759250851854,8.093,8.093,241.05,241.05,
2025-09-30 16:47:34.279000+00:00,1759250854279,8.091,8.091,181.24,181.24,
2025-09-30 16:47:36.880000+00:00,1759250856880,8.11,8.11,409.57,409.57,
2025-09-30 16:47:36.880000+00:00,1759250856880,8.104,8.104,387.57,387.57,
2025-09-30 16:47:36.880000+00:00,1759250856880,8.1,8.1,697.38,697.38,
2025-09-30 16:47:37.377000+00:00,1759250857377,8.102,8.102,286.45,286.45,
2025-09-30 16:47:39.265000+00:00,1759250859265,8.085,8.085,379.66,379.66,
2025-09-30 16:47:44.166000+00:00,1759250864166,8.06,8.06,585.65,585.65,
2025-09-30 16:47:44.166000+00:00,1759250864166,8.057,8.057,644.0,644.0,
2025-09-30 16:47:44.168000+00:00,1759250864168,8.05,8.05,394.06,394.06,
2025-09-30 16:47:45.279000+00:00,1759250865279,8.02,8.02,237.87,237.87,
2025-09-30 16:47:47.891000+00:00,1759250867891,8.0,8.0,540.5,540.5,
2025-09-30 16:47:49.420000+00:00,1759250869420,7.999,7.999,194.66,194.66,
2025-09-30 16:47:49.421000+00:00,1759250869421,7.999,7.999,371.6,371.6,
2025-09-30 16:47:49.770000+00:00,1759250869770,8.003,8.003,387.28,387.28,
2025-09-30 16:47:49.770000+00:00,1759250869770,8.012,8.012,635.51,635.51,
2025-09-30 16:47:49.770000+00:00,1759250869770,8.026,8.026,628.91,628.91,
2025-09-30 16:47:49.953000+00:00,1759250869953,8.11,8.11,349.98,349.98,
2025-09-30 16:47:53.287000+00:00,1759250873287,8.028,8.028,252.2,252.2,
2025-09-30 16:47:53.845000+00:00,1759250873845,8.054,8.054,398.05,398.05,
2025-09-30 16:47:53.845000+00:00,1759250873845,8.066,8.066,706.4,706.4,
2025-09-30 16:47:54.260000+00:00,1759250874260,8.048,8.048,193.55,193.55,
2025-09-30 16:47:54.655000+00:00,1759250874655,8.039,8.039,388.32,388.32,
2025-09-30 16:47:55.258000+00:00,1759250875258,8.048,8.048,430.37,430.37,
2025-09-30 16:47:55.258000+00:00,1759250875258,8.059,8.059,259.0,259.0,
2025-09-30 16:47:55.258000+00:00,1759250875258,8.066,8.066,640.66,640.66,
2025-09-30 16:47:55.424000+00:00,1759250875424,8.035,8.035,388.44,388.44,
2025-09-30 16:47:57.041000+00:00,1759250877041,8.046,8.046,249.05,249.05,
2025-09-30 16:47:57.388000+00:00,1759250877388,8.042,8.042,227.33,227.33,
2025-09-30 16:47:57.390000+00:00,1759250877390,8.043,8.043,200.1,200.1,
2025-09-30 16:47:58.963000+00:00,1759250878963,8.081,8.081,398.49,398.49,
2025-09-30 16:47:58.963000+00:00,1759250878963,8.091,8.091,258.61,258.61,
2025-09-30 16:48:06.567000+00:00,1759250886567,8.072,8.072,191.59,191.59,
2025-09-30 16:48:14.168000+00:00,1759250894168,8.058,8.058,420.84,420.84,
2025-09-30 16:48:14.168000+00:00,1759250894168,8.049,8.049,328.23,328.23,
2025-09-30 16:48:14.168000+00:00,1759250894168,8.042,8.042,249.31,249.31,
2025-09-30 16:48:14.168000+00:00,1759250894168,8.038,8.038,420.13,420.13,
2025-09-30 16:48:14.991000+00:00,1759250894991,8.059,8.059,313.86,313.86,
2025-09-30 16:48:14.992000+00:00,1759250894992,8.11,8.11,571.83,571.83,
2025-09-30 16:48:14.992000+00:00,1759250894992,8.131,8.131,200.0,200.0,
2025-09-30 16:48:14.993000+00:00,1759250894993,8.131,8.131,592.92,592.92,
2025-09-30 16:48:14.993000+00:00,1759250894993,8.131,8.131,195.57,195.57,
2025-09-30 16:48:14.993000+00:00,1759250894993,8.131,8.131,388.44,388.44,
2025-09-30 16:48:14.994000+00:00,1759250894994,8.226,8.226,610.77,610.77,
2025-09-30 16:48:15.035000+00:00,1759250895035,8.255,8.255,201.94,201.94,
2025-09-30 16:48:15.201000+00:00,1759250895201,8.186,8.186,214.72,214.72,
2025-09-30 16:48:15.665000+00:00,1759250895665,8.156,8.156,387.64,387.64,
2025-09-30 16:48:16.699000+00:00,1759250896699,8.196,8.196,188.85,188.85,
2025-09-30 16:48:18.003000+00:00,1759250898003,8.383,8.383,287.98,287.98,
2025-09-30 16:48:19.118000+00:00,1759250899118,8.451,8.451,379.64,379.64,
2025-09-30 16:48:19.165000+00:00,1759250899165,8.459,8.459,363.6,363.6,
2025-09-30 16:48:23.224000+00:00,1759250903224,8.53,8.53,594.88,594.88,
2025-09-30 16:48:23.224000+00:00,1759250903224,8.531,8.531,276.19,276.19,
2025-09-30 16:48:25.680000+00:00,1759250905680,8.385,8.385,230.1,230.1,
2025-09-30 16:48:30.503000+00:00,1759250910503,8.311,8.311,286.02,286.02,
2025-09-30 16:48:30.503000+00:00,1759250910503,8.316,8.316,564.86,564.86,
2025-09-30 16:48:31.109000+00:00,1759250911109,8.282,8.282,219.31,219.31,
2025-09-30 16:48:33.544000+00:00,1759250913544,8.216,8.216,211.11,211.11,
2025-09-30 16:48:33.544000+00:00,1759250913544,8.216,8.216,192.77,192.77,
2025-09-30 16:48:40.746000+00:00,1759250920746,8.267,8.267,378.46,378.46,
2025-09-30 16:48:44.161000+00:00,1759250924161,8.239,8.239,686.29,686.29,
2025-09-30 16:48:44.161000+00:00,1759250924161,8.239,8.239,1052.41,1052.41,
2025-09-30 16:48:50.720000+00:00,1759250930720,8.3,8.3,388.44,388.44,
2025-09-30 16:48:51.480000+00:00,1759250931480,8.294,8.294,224.41,224.41,
2025-09-30 16:48:51.493000+00:00,1759250931493,8.301,8.301,294.95,294.95,
2025-09-30 16:49:04.489000+00:00,1759250944489,8.312,8.312,379.96,379.96,
2025-09-30 16:49:09.802000+00:00,1759250949802,8.237,8.237,377.63,377.63,
2025-09-30 16:49:14.165000+00:00,1759250954165,8.201,8.201,508.39,508.39,
2025-09-30 16:49:14.165000+00:00,1759250954165,8.19,8.19,605.05,605.05,
2025-09-30 16:49:14.167000+00:00,1759250954167,8.189,8.189,717.81,717.81,
2025-09-30 16:49:14.175000+00:00,1759250954175,8.138,8.138,196.0,196.0,
2025-09-30 16:49:15.909000+00:00,1759250955909,8.17,8.17,230.69,230.69,
2025-09-30 16:49:17.504000+00:00,1759250957504,8.14,8.14,379.78,379.78,
2025-09-30 16:49:20.910000+00:00,1759250960910,8.254,8.254,420.5,420.5,
2025-09-30 16:49:20.912000+00:00,1759250960912,8.25,8.25,238.38,238.38,
2025-09-30 16:49:20.912000+00:00,1759250960912,8.27,8.27,200.0,200.0,
2025-09-30 16:49:20.912000+00:00,1759250960912,8.308,8.308,214.14,214.14,
2025-09-30 16:49:22.373000+00:00,1759250962373,8.181,8.181,215.37,215.37,
2025-09-30 16:49:22.897000+00:00,1759250962897,8.178,8.178,376.63,376.63,
2025-09-30 16:49:24.982000+00:00,1759250964982,8.159,8.159,180.47,180.47,
2025-09-30 16:49:31.289000+00:00,1759250971289,8.165,8.165,382.68,382.68,
2025-09-30 16:49:42.514000+00:00,1759250982514,8.23,8.23,225.49,225.49,
2025-09-30 16:49:43.862000+00:00,1759250983862,8.229,8.229,381.21,381.21,
2025-09-30 16:49:44.157000+00:00,1759250984157,8.209,8.209,411.5,411.5,
2025-09-30 16:49:44.157000+00:00,1759250984157,8.195,8.195,608.58,608.58,
2025-09-30 16:49:44.157000+00:00,1759250984157,8.191,8.191,313.27,313.27,
2025-09-30 16:49:58.111000+00:00,1759250998111,8.241,8.241,231.69,231.69,
2025-09-30 16:49:58.111000+00:00,1759250998111,8.25,8.25,595.9,595.9,
2025-09-30 16:40:22.977000+00:00,1759250422977,7.061,7.061,1.42,1.42,-0.5492957746478832
2025-09-30 16:40:30.492000+00:00,1759250430492,7.075,7.075,9.64,9.64,-0.5621925509487005
2025-09-30 16:40:49.120000+00:00,1759250449120,7.108,7.108,28.15,28.15,-0.6013145014683282
2025-09-30 16:40:50.693000+00:00,1759250450693,7.15,7.15,3.2,3.2,-0.694444444444442
2025-09-30 16:40:53.705000+00:00,1759250453705,7.14,7.14,1.41,1.41,-0.5709511210137915
2025-09-30 16:40:58.234000+00:00,1759250458234,7.187,7.187,1.39,1.39,-0.5809932217457437
2025-09-30 16:40:59.044000+00:00,1759250459044,7.181,7.181,1.4,1.4,-0.6502490315439916
2025-09-30 16:40:59.044000+00:00,1759250459044,7.228,7.228,20.89,20.89,0.6545049436011657
2025-09-30 16:40:59.044000+00:00,1759250459044,7.182,7.182,1.4,1.4,-0.6501590814773788
2025-09-30 16:41:01.443000+00:00,1759250461443,7.223,7.223,21.0,21.0,-0.5370421371522955
2025-09-30 16:41:55.104000+00:00,1759250515104,7.037,7.037,3.9,3.9,-0.9710104137348713
2025-09-30 16:41:55.104000+00:00,1759250515104,7.11,7.11,32.1,32.1,1.0373738809151685
2025-09-30 16:41:55.104000+00:00,1759250515104,7.039,7.039,71.28,71.28,-1.0125158205596971
2025-09-30 16:41:55.104000+00:00,1759250515104,7.118,7.118,63.36,63.36,1.1223185111521612
2025-09-30 16:41:55.105000+00:00,1759250515105,7.049,7.049,54.72,54.72,-1.3021562587510498
2025-09-30 16:41:55.105000+00:00,1759250515105,7.143,7.143,75.8,75.8,1.333522485458922
2025-09-30 16:41:55.105000+00:00,1759250515105,7.076,7.076,42.15,42.15,-1.7222222222222299
2025-09-30 16:41:55.105000+00:00,1759250515105,7.163,7.163,63.36,63.36,1.2295081967213204
2025-09-30 16:41:55.105000+00:00,1759250515105,7.089,7.089,8.8,8.8,-1.8144044321329549
2025-09-30 16:41:55.105000+00:00,1759250515105,7.169,7.169,63.36,63.36,1.1285089575398388
2025-09-30 16:41:55.105000+00:00,1759250515105,7.224,7.224,102.91,102.91,0.7671920769981951
2025-09-30 16:41:55.108000+00:00,1759250515108,7.115,7.115,34.14,34.14,-1.7265193370165748
2025-09-30 16:41:55.128000+00:00,1759250515128,7.226,7.226,3.3,3.3,0.55663790704147
2025-09-30 16:41:55.130000+00:00,1759250515130,7.202,7.202,9.7,9.7,-0.7168458781361953
2025-09-30 16:41:55.141000+00:00,1759250515141,7.21,7.21,4.7,4.7,-0.6476505443020493
2025-09-30 16:41:55.144000+00:00,1759250515144,7.258,7.258,6.66,6.66,0.6657420249653265
2025-09-30 16:41:55.144000+00:00,1759250515144,7.227,7.227,20.24,20.24,-0.7961564859299908
2025-09-30 16:41:55.148000+00:00,1759250515148,7.276,7.276,7.43,7.43,0.7058823529411786
2025-09-30 16:41:55.149000+00:00,1759250515149,7.23,7.23,6.43,6.43,-0.9589041095890328
2025-09-30 16:41:55.149000+00:00,1759250515149,7.278,7.278,4.96,4.96,0.6639004149377477
2025-09-30 16:41:55.149000+00:00,1759250515149,7.23,7.23,33.87,33.87,-0.6595218466611591
2025-09-30 16:41:55.150000+00:00,1759250515150,7.276,7.276,63.36,63.36,0.7198228128460631
2025-09-30 16:41:55.153000+00:00,1759250515153,7.261,7.261,47.81,47.81,-0.5342465753424617
2025-09-30 16:41:55.164000+00:00,1759250515164,7.234,7.234,6.9,6.9,-0.5362298913790692
2025-09-30 16:41:55.230000+00:00,1759250515230,7.3,7.3,2.6,2.6,0.6063947078279989
2025-09-30 16:41:55.233000+00:00,1759250515233,7.286,7.286,26.62,26.62,-0.6409382244647566
2025-09-30 16:41:55.244000+00:00,1759250515244,7.29,7.29,18.3,18.3,-0.6541291905151273
2025-09-30 16:41:55.384000+00:00,1759250515384,7.307,7.307,2.13,2.13,-0.5579749591725569
2025-09-30 16:42:02.334000+00:00,1759250522334,7.308,7.308,1.1,1.1,0.5918788713007592
2025-09-30 16:42:02.984000+00:00,1759250522984,7.335,7.335,68.35,68.35,-0.5962867597235343
2025-09-30 16:42:02.984000+00:00,1759250522984,7.378,7.378,1.37,1.37,0.5862304021813245
2025-09-30 16:42:02.986000+00:00,1759250522986,7.42,7.42,2.05,2.05,0.5828927748407232
2025-09-30 16:42:04.176000+00:00,1759250524176,7.475,7.475,6.6,6.6,-0.5719606278265515
2025-09-30 16:42:04.176000+00:00,1759250524176,7.52,7.52,137.0,137.0,0.6020066889632099
2025-09-30 16:42:06.028000+00:00,1759250526028,7.496,7.496,1.34,1.34,-0.5043801433501376
2025-09-30 16:42:06.028000+00:00,1759250526028,7.534,7.534,31.3,31.3,0.5069370330843032
2025-09-30 16:42:06.034000+00:00,1759250526034,7.532,7.532,1.51,1.51,0.7355891400294197
2025-09-30 16:42:06.051000+00:00,1759250526051,7.59,7.59,1.4,1.4,0.6898381533563226
2025-09-30 16:42:06.062000+00:00,1759250526062,7.577,7.577,7.88,7.88,-1.2125162972620598
2025-09-30 16:42:06.062000+00:00,1759250526062,7.619,7.619,29.64,29.64,0.6871943967226061
2025-09-30 16:42:06.344000+00:00,1759250526344,7.692,7.692,1.34,1.34,0.5096040768326224
2025-09-30 16:42:06.358000+00:00,1759250526358,7.672,7.672,8.9,8.9,0.5504587155963279
2025-09-30 16:42:23.241000+00:00,1759250543241,7.396,7.396,43.61,43.61,-2.065677966101691
2025-09-30 16:42:23.241000+00:00,1759250543241,7.529,7.529,70.5,70.5,1.4279940724774332
2025-09-30 16:42:23.241000+00:00,1759250543241,7.423,7.423,5.6,5.6,-2.470109052686897
2025-09-30 16:42:23.243000+00:00,1759250543243,7.475,7.475,118.33,118.33,0.6327409800753865
2025-09-30 16:42:23.244000+00:00,1759250543244,7.516,7.516,26.27,26.27,0.8182427900737752
2025-09-30 16:42:23.249000+00:00,1759250543249,7.605,7.605,9.3,9.3,1.1841405002661045
2025-09-30 16:42:23.249000+00:00,1759250543249,7.55,7.55,11.46,11.46,-0.7232084155161157
2025-09-30 16:42:23.249000+00:00,1759250543249,7.61,7.61,3.1,3.1,0.9149980108738887
2025-09-30 16:42:23.250000+00:00,1759250543250,7.548,7.548,1.37,1.37,-0.8147174770039458
2025-09-30 16:42:23.250000+00:00,1759250543250,7.601,7.601,9.3,9.3,0.7822858658180877
2025-09-30 16:42:23.251000+00:00,1759250543251,7.553,7.553,9.3,9.3,-0.6314958558084468
2025-09-30 16:42:23.251000+00:00,1759250543251,7.6,7.6,9.3,9.3,0.6222692969680883
2025-09-30 16:42:23.252000+00:00,1759250543252,7.552,7.552,8.87,8.87,-0.6315789473684217
2025-09-30 16:42:23.253000+00:00,1759250543253,7.6,7.6,9.3,9.3,0.6755861703536795
2025-09-30 16:42:23.253000+00:00,1759250543253,7.549,7.549,0.9,0.9,-0.6710526315789378
2025-09-30 16:42:23.254000+00:00,1759250543254,7.606,7.606,9.3,9.3,0.848581278175551
2025-09-30 16:42:23.255000+00:00,1759250543255,7.542,7.542,0.32,0.32,-0.8414409676571135
2025-09-30 16:42:23.258000+00:00,1759250543258,7.6,7.6,4.5,4.5,0.6622516556291367
2025-09-30 16:42:23.264000+00:00,1759250543264,7.6,7.6,6.69,6.69,-0.5105380285377744
2025-09-30 16:42:23.266000+00:00,1759250543266,7.639,7.639,8.8,8.8,0.6323277565538142
2025-09-30 16:42:23.278000+00:00,1759250543278,7.634,7.634,13.0,13.0,0.526731630234396
2025-09-30 16:42:23.280000+00:00,1759250543280,7.593,7.593,10.65,10.65,-0.5240403511070357
2025-09-30 16:42:23.280000+00:00,1759250543280,7.634,7.634,6.5,6.5,0.5399710259449542
2025-09-30 16:42:23.280000+00:00,1759250543280,7.593,7.593,6.55,6.55,-0.6151832460732946
2025-09-30 16:42:23.324000+00:00,1759250543324,7.648,7.648,1.73,1.73,0.8040068538289171
2025-09-30 16:42:23.332000+00:00,1759250543332,7.656,7.656,10.65,10.65,0.816434026863305
2025-09-30 16:42:23.344000+00:00,1759250543344,7.666,7.666,4.2,4.2,0.5640823822642024
2025-09-30 16:42:23.351000+00:00,1759250543351,7.672,7.672,8.8,8.8,0.616393442622947
2025-09-30 16:42:23.375000+00:00,1759250543375,7.693,7.693,12.1,12.1,0.5358076319916294
2025-09-30 16:42:26.407000+00:00,1759250546407,7.604,7.604,1.31,1.31,0.5953168408519636
2025-09-30 16:42:26.407000+00:00,1759250546407,7.56,7.56,11.6,11.6,-0.5786428195686544
2025-09-30 16:42:26.408000+00:00,1759250546408,7.58,7.58,9.92,9.92,0.5705187740480318
2025-09-30 16:42:33.364000+00:00,1759250553364,7.602,7.602,1.1,1.1,-1.5029800466442038
2025-09-30 16:42:33.365000+00:00,1759250553365,7.675,7.675,14.16,14.16,0.907178543255324
2025-09-30 16:42:33.375000+00:00,1759250553375,7.775,7.775,7.04,7.04,0.5301267132143828
2025-09-30 16:42:34.102000+00:00,1759250554102,7.751,7.751,1.29,1.29,0.5578619615983413
2025-09-30 16:42:35.041000+00:00,1759250555041,7.702,7.702,7.82,7.82,-0.5038108771476515
2025-09-30 16:42:35.041000+00:00,1759250555041,7.741,7.741,16.63,16.63,0.5063619839002818
2025-09-30 16:42:35.043000+00:00,1759250555043,7.747,7.747,1.3,1.3,-0.6157793457344457
2025-09-30 16:42:35.044000+00:00,1759250555044,7.8,7.8,2.17,2.17,0.8273009307135478
2025-09-30 16:42:35.048000+00:00,1759250555048,7.834,7.834,0.8,0.8,-0.5206349206349253
2025-09-30 16:42:35.052000+00:00,1759250555052,7.857,7.857,10.2,10.2,0.6404508774176998
2025-09-30 16:42:35.053000+00:00,1759250555053,7.836,7.836,19.35,19.35,-0.5583756345177614
2025-09-30 16:42:35.496000+00:00,1759250555496,7.834,7.834,39.59,39.59,-0.5585173902005646
2025-09-30 16:42:35.498000+00:00,1759250555498,7.88,7.88,11.4,11.4,0.5871840694409021
2025-09-30 16:42:35.890000+00:00,1759250555890,7.83,7.83,1.28,1.28,0.5005775895263728
2025-09-30 16:43:41.281000+00:00,1759250621281,7.561,7.561,6.22,6.22,-1.4853420195439724
2025-09-30 16:43:41.281000+00:00,1759250621281,7.664,7.664,27.69,27.69,1.362253670149448
2025-09-30 16:43:41.281000+00:00,1759250621281,7.572,7.572,33.5,33.5,-1.200417536534442
2025-09-30 16:43:41.281000+00:00,1759250621281,7.664,7.664,5.81,5.81,1.362253670149448
2025-09-30 16:43:41.281000+00:00,1759250621281,7.572,7.572,0.8,0.8,-2.92307692307692
2025-09-30 16:43:41.281000+00:00,1759250621281,7.685,7.685,33.5,33.5,1.4923402007395608
2025-09-30 16:43:41.281000+00:00,1759250621281,7.729,7.729,21.64,21.64,0.5725439167208911
2025-09-30 16:43:41.281000+00:00,1759250621281,7.63,7.63,11.25,11.25,-1.2808901539655868
2025-09-30 16:43:41.281000+00:00,1759250621281,7.692,7.692,57.13,57.13,0.8125819134993483
2025-09-30 16:43:41.282000+00:00,1759250621282,7.575,7.575,3.0,3.0,-1.9924957950575743
2025-09-30 16:43:41.282000+00:00,1759250621282,7.669,7.669,71.55,71.55,1.281035393555197
2025-09-30 16:43:41.282000+00:00,1759250621282,7.777,7.777,54.02,54.02,0.6210376504075565
2025-09-30 16:43:41.282000+00:00,1759250621282,7.675,7.675,5.81,5.81,-1.4382945935533595
2025-09-30 16:43:41.283000+00:00,1759250621283,7.633,7.633,9.37,9.37,-0.5472312703583038
2025-09-30 16:43:41.287000+00:00,1759250621287,7.721,7.721,9.0,9.0,-0.579448879732165
2025-09-30 16:43:41.289000+00:00,1759250621289,7.768,7.768,2.86,2.86,0.5045930909561354
2025-09-30 16:43:41.289000+00:00,1759250621289,7.729,7.729,6.88,6.88,-0.5020597322348056
2025-09-30 16:43:41.290000+00:00,1759250621290,7.769,7.769,9.0,9.0,0.5175313753396305
2025-09-30 16:43:41.290000+00:00,1759250621290,7.729,7.729,8.19,8.19,-0.5148667782211357
2025-09-30 16:43:41.290000+00:00,1759250621290,7.799,7.799,23.63,23.63,1.0102318352545043
2025-09-30 16:43:41.293000+00:00,1759250621293,7.8,7.8,4.17,4.17,0.6711409395973102
2025-09-30 16:43:41.302000+00:00,1759250621302,7.85,7.85,3.52,3.52,-0.5699810006333114
2025-09-30 16:43:41.306000+00:00,1759250621306,7.864,7.864,1.34,1.34,0.7301140002561738
2025-09-30 16:43:41.362000+00:00,1759250621362,7.804,7.804,2.58,2.58,-0.5226258763543592
2025-09-30 16:43:41.376000+00:00,1759250621376,7.844,7.844,6.58,6.58,0.5125576627370583
2025-09-30 16:43:41.391000+00:00,1759250621391,7.832,7.832,33.5,33.5,-0.609137055837564
2025-09-30 16:43:50.145000+00:00,1759250630145,7.74,7.74,3.0,3.0,-1.225114854517612
2025-09-30 16:43:50.146000+00:00,1759250630146,7.836,7.836,58.22,58.22,1.240310077519381
2025-09-30 16:43:50.148000+00:00,1759250630148,7.87,7.87,2.15,2.15,0.5108556832694768
2025-09-30 16:43:50.148000+00:00,1759250630148,7.842,7.842,25.26,25.26,-1.494787087049374
2025-09-30 16:43:50.148000+00:00,1759250630148,7.943,7.943,5.03,5.03,1.28793675082887
2025-09-30 16:43:50.149000+00:00,1759250630149,7.842,7.842,0.8,0.8,-0.8345978755690532
2025-09-30 16:43:50.151000+00:00,1759250630151,7.909,7.909,3.0,3.0,0.6490201068974314
2025-09-30 16:43:50.156000+00:00,1759250630156,7.886,7.886,0.8,0.8,-0.5673937712772655
2025-09-30 16:43:50.157000+00:00,1759250630157,7.909,7.909,5.07,5.07,-0.7653701380175651
2025-09-30 16:43:50.162000+00:00,1759250630162,7.926,7.926,0.8,0.8,-0.5520702634880753
2025-09-30 16:43:50.162000+00:00,1759250630162,7.97,7.97,5.84,5.84,0.5551349987383244
2025-09-30 16:43:50.166000+00:00,1759250630166,7.954,7.954,16.72,16.72,-0.5750000000000033
2025-09-30 16:43:50.169000+00:00,1759250630169,7.97,7.97,12.98,12.98,0.5678233438485796
2025-09-30 16:43:50.184000+00:00,1759250630184,7.928,7.928,12.33,12.33,-0.7759699624530698
2025-09-30 16:43:50.185000+00:00,1759250630185,7.92,7.92,5.9,5.9,0.5586592178770898
2025-09-30 16:43:50.186000+00:00,1759250630186,7.904,7.904,5.9,5.9,0.5470041979391954
2025-09-30 16:43:50.186000+00:00,1759250630186,7.861,7.861,54.4,54.4,-0.5440283400809736
2025-09-30 16:43:50.190000+00:00,1759250630190,7.879,7.879,7.08,7.08,0.5230926256698071
2025-09-30 16:43:50.193000+00:00,1759250630193,7.881,7.881,7.6,7.6,0.6256384065372878
2025-09-30 16:43:50.193000+00:00,1759250630193,7.835,7.835,12.81,12.81,-0.5836822738231222
2025-09-30 16:43:50.193000+00:00,1759250630193,7.881,7.881,5.38,5.38,0.5999489405157085
2025-09-30 16:43:50.194000+00:00,1759250630194,7.882,7.882,5.9,5.9,0.5357142857142834
2025-09-30 16:43:50.201000+00:00,1759250630201,7.899,7.899,8.5,8.5,0.7397015686774624
2025-09-30 16:43:50.204000+00:00,1759250630204,7.898,7.898,5.2,5.2,0.5474220241884056
2025-09-30 16:43:50.204000+00:00,1759250630204,7.855,7.855,7.6,7.6,-0.5444416307925964
2025-09-30 16:43:50.421000+00:00,1759250630421,7.888,7.888,12.98,12.98,0.5096839959225284
