ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:00:17.269235,AVNTUSDT,1.2065,3.4251183432217744,3.4005635922771997,97.36842105263158,-0.030687660668380468
2025-10-04T03:00:17.269235,SOMIUSDT,0.9048,3.3667321941428843,2.4903141346675985,92.10526315789474,0.7504839334107629
2025-10-04T03:00:17.269235,0GUSDT,3.053,2.7301785478051612,3.1438714763298234,86.84210526315789,-0.369084521595371
2025-10-04T03:00:17.269235,XPLUSDT,0.8534,2.5083121088839575,1.7573241681715555,81.57894736842105,-0.33226336804196355
2025-10-04T03:00:17.269235,OPENUSDT,0.5672,2.223379397804526,3.1072655858441007,76.3157894736842,-0.60444692270161
2025-10-04T03:00:17.269235,FORMUSDT,1.17,1.9490471963294762,2.0005518711960746,71.05263157894737,-0.6841622613011111
2025-10-04T03:00:17.269235,ZECUSDT,126.13,1.9276834906829554,2.3592031660450155,65.78947368421052,2.088790777532499
2025-10-04T03:00:17.269235,WLDUSDT,1.315,1.824652918281196,1.2959453336651754,60.526315789473685,0.5202312138728322
2025-10-04T03:00:17.269235,PUMPUSDT,0.006797,1.6058255903495113,1.4394112225370375,55.26315789473684,0.15340234176141188
2025-10-04T03:00:17.269235,LINEAUSDT,0.02774,1.4379226618424659,1.1333692501793202,50.0,0.1966364812419148
2025-10-04T03:00:17.269235,EIGENUSDT,1.865,1.4311856473215356,1.7388375384451684,44.73684210526316,0.5658005029337805
2025-10-04T03:00:17.269235,ETHFIUSDT,1.784,1.1951891938982522,1.3123849080488272,39.473684210526315,0.6139240506329111
2025-10-04T03:00:17.269235,2ZUSDT,0.51489,1.165568641678004,2.517039980317174,34.21052631578947,-0.14086956521739125
2025-10-04T03:00:17.269235,CAKEUSDT,3.656,1.0940551949014878,1.274219544776354,28.94736842105263,0.5629534784464363
2025-10-04T03:00:17.269235,PENGUUSDT,0.031246,1.0032977983158482,0.9546371257494868,23.68421052631579,0.09684550335099473
2025-10-04T03:00:17.269235,BONKUSDT,2.064e-05,0.845506072506458,0.7847243464629451,18.42105263157895,0.06718346253229979
2025-10-04T03:00:17.269235,FLOKIUSDT,9.98e-05,0.8068087360225416,0.8241965969484392,13.157894736842104,0.1294663048394391
2025-10-04T03:00:17.269235,SEIUSDT,0.2944,0.713834105834521,0.7242635630884058,7.894736842105263,0.055157593123209114
2025-10-04T03:00:17.269235,ARBUSDT,0.4447,0.6505193421646805,0.6186476397354964,2.6315789473684212,-0.07795977607298366
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:06:58.296408,AVNTUSDT,1.2078,3.4249029326620266,3.4003252027509068,98.07692307692308,-0.029723650385604095
2025-10-04T03:06:58.296408,SOMIUSDT,0.9039,3.3664920737496042,2.4901482779635398,94.23076923076923,0.7500967866821528
2025-10-04T03:06:58.296408,0GUSDT,3.045,2.731770084244377,3.1455699440579097,90.38461538461539,-0.37073775573465595
2025-10-04T03:06:58.296408,XPLUSDT,0.8492,2.506347738284688,1.7584150155620202,86.53846153846153,-0.3350818131997182
2025-10-04T03:06:58.296408,OPENUSDT,0.5632,2.2263849890002074,3.11250921734796,82.6923076923077,-0.6073046629957483
2025-10-04T03:06:58.296408,FORMUSDT,1.1693,1.9488950503202491,2.000496816715514,78.84615384615384,-0.6848365519473514
2025-10-04T03:06:58.296408,ZECUSDT,127.39,1.9250321563743207,2.3586520831331006,75.0,2.1187147412312974
2025-10-04T03:06:58.296408,WLDUSDT,1.314,1.8248173452264922,1.2961827158487556,71.15384615384616,0.5190751445086705
2025-10-04T03:06:58.296408,PUMPUSDT,0.006778,1.6064020890457382,1.4401100262151076,67.3076923076923,0.14983879178686577
2025-10-04T03:06:58.296408,LINEAUSDT,0.02771,1.4380057692749468,1.1333592040220248,63.46153846153846,0.19491159982751194
2025-10-04T03:06:58.296408,EIGENUSDT,1.865,1.4311856473215356,1.7393038490490622,59.61538461538461,0.5632858340318523
2025-10-04T03:06:58.296408,ETHFIUSDT,1.773,1.1971508988954638,1.3140799725113825,55.76923076923077,0.6030741410488243
2025-10-04T03:06:58.296408,WLFIUSDT,0.2013,1.1742035051830157,1.0181166307379421,51.92307692307692,0.07766470273165504
2025-10-04T03:06:58.296408,2ZUSDT,0.51265,1.123920425840058,2.5174365142386117,48.07692307692308,-0.14312709030100323
2025-10-04T03:06:58.296408,CAKEUSDT,3.662,1.0939343559115,1.2743070515541854,44.23076923076923,0.5638070849338457
2025-10-04T03:06:58.296408,PENGUUSDT,0.031134,1.0044260892493482,0.957146527431,40.38461538461539,0.09165233867855016
2025-10-04T03:06:58.296408,BONKUSDT,2.051e-05,0.8469420878335256,0.7875196665965729,36.53846153846154,0.05943152454780365
2025-10-04T03:06:58.296408,ENAUSDT,0.6063,0.8079972956881432,1.1795898606047834,32.69230769230769,-0.06442144291673102
2025-10-04T03:06:58.296408,FLOKIUSDT,9.936e-05,0.8057334517839195,0.8200494447597594,28.846153846153847,0.12030755314337394
2025-10-04T03:06:58.296408,NEARUSDT,2.989,0.7801677454809262,0.7665275473126694,25.0,0.25757575757575757
2025-10-04T03:06:58.296408,SEIUSDT,0.2938,0.714363929871921,0.7254967203561772,21.153846153846153,0.05193409742120347
2025-10-04T03:06:58.296408,PEPEUSDT,9.91e-06,0.6885914506488685,0.6569405722585616,17.307692307692307,0.048728813559322015
2025-10-04T03:06:58.296408,SUIUSDT,3.5314,0.6671243676706455,0.6626320958472662,13.461538461538462,0.074109017865295
2025-10-04T03:06:58.296408,APTUSDT,5.433,0.6545415920656326,0.7204864550571053,9.615384615384615,0.27904784350695233
2025-10-04T03:06:58.296408,ARBUSDT,0.443,0.6513063746690491,0.621024895451651,5.769230769230769,-0.08231391250259179
2025-10-04T03:06:58.296408,AAVEUSDT,287.67,0.5399545732698577,0.5220340880405464,1.9230769230769231,-0.0618516343707185
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:22:55.597849,AVNTUSDT,1.2185,3.4233702262219188,3.3986380399890384,97.36842105263158,-0.021931233933161876
2025-10-04T03:22:55.597849,SOMIUSDT,0.94,3.3785305150173834,2.523224977424338,92.10526315789474,0.8153310104529619
2025-10-04T03:22:55.597849,0GUSDT,3.04,2.7328022213990097,3.146657690268448,86.84210526315789,-0.37177102707170906
2025-10-04T03:22:55.597849,XPLUSDT,0.8634,2.5143297746468227,1.7554800782155213,81.57894736842105,-0.32451264385813827
2025-10-04T03:22:55.597849,OPENUSDT,0.5623,2.227105678853463,3.114938121595532,76.3157894736842,-0.6085592806858577
2025-10-04T03:22:55.597849,FORMUSDT,1.1673,1.948471716042752,2.000487945949936,71.05263157894737,-0.6851871830833962
2025-10-04T03:22:55.597849,ZECUSDT,125.95,1.9281136301660273,2.3592194681178205,65.78947368421052,2.0883002207505514
2025-10-04T03:22:55.597849,WLDUSDT,1.311,1.825333722282791,1.2972316603463308,60.526315789473685,0.5144508670520231
2025-10-04T03:22:55.597849,PUMPUSDT,0.006794,1.605911603568362,1.4396926555107066,55.26315789473684,0.151875106058035
2025-10-04T03:22:55.597849,LINEAUSDT,0.02771,1.4380057692749468,1.1333629792770628,50.0,0.19448037947391117
2025-10-04T03:22:55.597849,EIGENUSDT,1.868,1.4306669012618722,1.7388375384451684,44.73684210526316,0.5658005029337805
2025-10-04T03:22:55.597849,ETHFIUSDT,1.777,1.1963929727859484,1.313280313660587,39.473684210526315,0.6075949367088607
2025-10-04T03:22:55.597849,2ZUSDT,0.51464,1.160929395237868,2.5169213767598175,34.21052631578947,-0.14011705685618736
2025-10-04T03:22:55.597849,CAKEUSDT,3.662,1.0939343559115,1.2739532935545952,28.94736842105263,0.5599658557405036
2025-10-04T03:22:55.597849,PENGUUSDT,0.031157,1.0041818240525082,0.9569605349461734,23.68421052631579,0.09200322818344508
2025-10-04T03:22:55.597849,BONKUSDT,2.048e-05,0.8473534793571565,0.7880052989139718,18.42105263157895,0.0583979328165376
2025-10-04T03:22:55.597849,FLOKIUSDT,9.885e-05,0.8048390217227758,0.8191527369096899,13.157894736842104,0.11759384893713243
2025-10-04T03:22:55.597849,SEIUSDT,0.2936,0.7145559404128188,0.7258094290862294,7.894736842105263,0.051217765042979924
2025-10-04T03:22:55.597849,ARBUSDT,0.4427,0.65147304092588,0.6207642774551178,2.6315789473684212,-0.08189923284262901
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:23:57.385045,AVNTUSDT,1.2165,3.423624402413668,3.3988237966022994,98.07692307692308,-0.02289524421593825
2025-10-04T03:23:57.385045,SOMIUSDT,0.9489,3.3822171142683537,2.531902774564558,94.23076923076923,0.8298490127758422
2025-10-04T03:23:57.385045,0GUSDT,3.043,2.7321794756082385,3.1457858770314955,90.38461538461539,-0.37094441000206657
2025-10-04T03:23:57.385045,XPLUSDT,0.8596,2.5118238926396304,1.755831636229642,86.53846153846153,-0.32670476786972524
2025-10-04T03:23:57.385045,OPENUSDT,0.5597,2.2292803258701785,3.1174452052568715,82.6923076923077,-0.6098138983759671
2025-10-04T03:23:57.385045,FORMUSDT,1.1674,1.9484924817278628,2.0004881468430495,78.84615384615384,-0.6851602114575466
2025-10-04T03:23:57.385045,ZECUSDT,125.83,1.9284076000594166,2.3593492861962013,75.0,2.0846210448859455
2025-10-04T03:23:57.385045,WLDUSDT,1.311,1.825333722282791,1.296954478282483,71.15384615384616,0.5156069364161848
2025-10-04T03:23:57.385045,PUMPUSDT,0.006792,1.6059699881941365,1.439627778541205,67.3076923076923,0.15221449176989643
2025-10-04T03:23:57.385045,LINEAUSDT,0.02773,1.4379490365055132,1.1333592031148376,63.46153846153846,0.19577404053471326
2025-10-04T03:23:57.385045,EIGENUSDT,1.867,1.4308373861115744,1.739144727284513,59.61538461538461,0.5641240569991617
2025-10-04T03:23:57.385045,ETHFIUSDT,1.778,1.1962114713886702,1.313280313660587,55.76923076923077,0.6075949367088607
2025-10-04T03:23:57.385045,WLFIUSDT,0.2025,1.1742258567058381,1.0185595542131785,51.92307692307692,0.08516336368505617
2025-10-04T03:23:57.385045,2ZUSDT,0.51433,1.1551735987974516,2.51678321897789,48.07692307692308,-0.13918060200668902
2025-10-04T03:23:57.385045,CAKEUSDT,3.652,1.0941519453447703,1.2737256332903233,44.23076923076923,0.5565514297908662
2025-10-04T03:23:57.385045,PENGUUSDT,0.031125,1.0045234434152903,0.9568868062470341,40.38461538461539,0.09214358398540301
2025-10-04T03:23:57.385045,BONKUSDT,2.048e-05,0.8473534793571565,0.7880052989139718,36.53846153846154,0.0583979328165376
2025-10-04T03:23:57.385045,ENAUSDT,0.6079,0.8074721605208818,1.1784672843012638,32.69230769230769,-0.06086822184458518
2025-10-04T03:23:57.385045,FLOKIUSDT,9.886e-05,0.8048528847735238,0.8191870199692686,28.846153846153847,0.11770691994572591
2025-10-04T03:23:57.385045,NEARUSDT,2.979,0.7813977536607424,0.7679161563751269,25.0,0.2537878787878789
2025-10-04T03:23:57.385045,SEIUSDT,0.2935,0.7146548391090403,0.7258094290862294,21.153846153846153,0.051217765042979924
2025-10-04T03:23:57.385045,PEPEUSDT,9.91e-06,0.6885914506488685,0.6562507490301331,17.307692307692307,0.04978813559322037
2025-10-04T03:23:57.385045,SUIUSDT,3.5364,0.6667329438266736,0.6619127763393048,13.461538461538462,0.07587424293149114
2025-10-04T03:23:57.385045,APTUSDT,5.443,0.6546698695869291,0.7211639304554489,9.615384615384615,0.28164034880980426
2025-10-04T03:23:57.385045,ARBUSDT,0.4426,0.651530453907546,0.621024895451651,5.769230769230769,-0.08231391250259179
2025-10-04T03:23:57.385045,AAVEUSDT,287.58,0.5400102132933499,0.5221089114830173,1.9230769230769231,-0.06201474522085226
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:25:31.186247,AVNTUSDT,1.2121,3.424235707275758,3.3992484126511453,97.36842105263158,-0.024983933161953686
2025-10-04T03:25:31.186247,SOMIUSDT,0.947,3.381407474352477,2.5345329510699064,92.10526315789474,0.8341076267905538
2025-10-04T03:25:31.186247,0GUSDT,3.043,2.7321794756082385,3.14600261751864,86.84210526315789,-0.3711510642694772
2025-10-04T03:25:31.186247,XPLUSDT,0.861,2.5127161957012913,1.755787606237076,81.57894736842105,-0.3264698974399124
2025-10-04T03:25:31.186247,OPENUSDT,0.5596,2.2293667290279764,3.11716276229517,76.3157894736842,-0.6096744964103994
2025-10-04T03:25:31.186247,FORMUSDT,1.1673,1.948471716042752,2.000492652989798,71.05263157894737,-0.6855378142194412
2025-10-04T03:25:31.186247,ZECUSDT,125.74,1.9286318726230338,2.359269795022102,65.78947368421052,2.086828550404709
2025-10-04T03:25:31.186247,WLDUSDT,1.311,1.825333722282791,1.2972316603463308,60.526315789473685,0.5144508670520231
2025-10-04T03:25:31.186247,PUMPUSDT,0.006791,1.6059994934920971,1.4395329675264328,55.26315789473684,0.1527235703376888
2025-10-04T03:25:31.186247,LINEAUSDT,0.0277,1.4380361300939073,1.1333894366295012,50.0,0.19318671841310908
2025-10-04T03:25:31.186247,EIGENUSDT,1.867,1.4308373861115744,1.7389892920536305,44.73684210526316,0.5649622799664711
2025-10-04T03:25:31.186247,ETHFIUSDT,1.777,1.1963929727859484,1.3134295347114615,39.473684210526315,0.6066907775768533
2025-10-04T03:25:31.186247,2ZUSDT,0.51512,1.169834759388687,2.5167066932768885,34.21052631578947,-0.138628762541806
2025-10-04T03:25:31.186247,CAKEUSDT,3.638,1.0945931892109695,1.2735470900384793,28.94736842105263,0.5518565941101152
2025-10-04T03:25:31.186247,PENGUUSDT,0.03114,1.0043617404654481,0.9567769290414793,23.68421052631579,0.09235411768834001
2025-10-04T03:25:31.186247,BONKUSDT,2.047e-05,0.8474973150635934,0.7882581165990868,18.42105263157895,0.057881136950904466
2025-10-04T03:25:31.186247,FLOKIUSDT,9.882e-05,0.8047983202930632,0.8189202878898671,13.157894736842104,0.11680235187697874
2025-10-04T03:25:31.186247,SEIUSDT,0.2935,0.7146548391090403,0.7258094290862294,7.894736842105263,0.051217765042979924
2025-10-04T03:25:31.186247,ARBUSDT,0.4426,0.651530453907546,0.6211579072671018,2.6315789473684212,-0.08252125233257313
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:27:58.687745,AVNTUSDT,1.2119,3.4242652052940175,3.399794498683303,97.36842105263158,-0.027474293059125965
2025-10-04T03:27:58.687745,SOMIUSDT,0.9425,3.3795387203524907,2.5282613461979446,92.10526315789474,0.8238482384823851
2025-10-04T03:27:58.687745,0GUSDT,3.05,2.7307667587862356,3.1442912692641936,86.84210526315789,-0.3694978301301922
2025-10-04T03:27:58.687745,XPLUSDT,0.8583,2.5110278609224923,1.755989477483534,81.57894736842105,-0.3274876693024349
2025-10-04T03:27:58.687745,OPENUSDT,0.5603,2.2287662166848,3.116740918837572,76.3157894736842,-0.6094653934620478
2025-10-04T03:27:58.687745,FORMUSDT,1.1682,1.9486601285363814,2.0004935668631196,71.05263157894737,-0.6849174668249003
2025-10-04T03:27:58.687745,ZECUSDT,125.47,1.9293242700057498,2.3596709415002435,65.78947368421052,2.0767721363747853
2025-10-04T03:27:58.687745,WLDUSDT,1.312,1.8251577395663965,1.2966872712803303,60.526315789473685,0.516763005780347
2025-10-04T03:27:58.687745,PUMPUSDT,0.006808,1.605526229666193,1.4391038793154316,55.26315789473684,0.15526896317665018
2025-10-04T03:27:58.687745,LINEAUSDT,0.02762,1.4383270613399954,1.133510682739218,50.0,0.1905993962915049
2025-10-04T03:27:58.687745,EIGENUSDT,1.869,1.430498842896167,1.7385450563827076,44.73684210526316,0.5674769488683991
2025-10-04T03:27:58.687745,ETHFIUSDT,1.779,1.1960331542359988,1.312997887552602,39.473684210526315,0.6094032549728752
2025-10-04T03:27:58.687745,2ZUSDT,0.51634,1.1924319305268878,2.516413220378589,34.21052631578947,-0.13620401337792643
2025-10-04T03:27:58.687745,CAKEUSDT,3.652,1.0941519453447703,1.2739532935545952,28.94736842105263,0.5599658557405036
2025-10-04T03:27:58.687745,PENGUUSDT,0.031147,1.0042872267690537,0.9564702735328674,23.68421052631579,0.09295062984666114
2025-10-04T03:27:58.687745,BONKUSDT,2.047e-05,0.8474973150635934,0.7880052989139718,18.42105263157895,0.0583979328165376
2025-10-04T03:27:58.687745,FLOKIUSDT,9.899e-05,0.8050465409512733,0.8198893112014859,13.157894736842104,0.11985526910900046
2025-10-04T03:27:58.687745,SEIUSDT,0.2936,0.7145559404128188,0.7256513143927072,7.894736842105263,0.05157593123209181
2025-10-04T03:27:58.687745,ARBUSDT,0.4428,0.6514165569849721,0.6207642774551178,2.6315789473684212,-0.08189923284262901
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:31:50.595378,AVNTUSDT,1.2088,3.424741568795046,3.4001699302754855,97.36842105263158,-0.029080976863753216
2025-10-04T03:31:50.595378,SOMIUSDT,0.9358,3.376885630804621,2.5193314807020757,92.10526315789474,0.8085559427022844
2025-10-04T03:31:50.595378,0GUSDT,3.054,2.729984769623512,3.1447142748916455,86.84210526315789,-0.36991113866501346
2025-10-04T03:31:50.595378,XPLUSDT,0.8591,2.5115140087323953,1.7558021127420418,81.57894736842105,-0.3265481875831834
2025-10-04T03:31:50.595378,OPENUSDT,0.5604,2.2286812493183765,3.1182983697485884,76.3157894736842,-0.6102321042726703
2025-10-04T03:31:50.595378,FORMUSDT,1.1677,1.9485550324620697,2.00048794600504,71.05263157894737,-0.6852950695867946
2025-10-04T03:31:50.595378,ZECUSDT,126.43,1.9269953179540011,2.3587972875334,65.78947368421052,2.1049791513367673
2025-10-04T03:31:50.595378,WLDUSDT,1.312,1.8251577395663965,1.296954478282483,60.526315789473685,0.5156069364161848
2025-10-04T03:31:50.595378,PUMPUSDT,0.006794,1.605911603568362,1.439627778541205,55.26315789473684,0.15221449176989643
2025-10-04T03:31:50.595378,LINEAUSDT,0.02761,1.4383694535036706,1.1335397787821753,50.0,0.19016817593790436
2025-10-04T03:31:50.595378,EIGENUSDT,1.868,1.4306669012618722,1.7388375384451684,44.73684210526316,0.5658005029337805
2025-10-04T03:31:50.595378,ETHFIUSDT,1.784,1.1951891938982522,1.3128646679857947,39.473684210526315,0.6103074141048823
2025-10-04T03:31:50.595378,2ZUSDT,0.51556,1.1779907231286093,2.516570637642788,34.21052631578947,-0.13757525083612032
2025-10-04T03:31:50.595378,CAKEUSDT,3.663,1.0939170416217332,1.2738583138638426,28.94736842105263,0.5586854460093897
2025-10-04T03:31:50.595378,PENGUUSDT,0.031163,1.00411917248489,0.9564168731916709,23.68421052631579,0.09305589669812986
2025-10-04T03:31:50.595378,BONKUSDT,2.054e-05,0.846560800549607,0.7866283087742854,18.42105263157895,0.06149870801033597
2025-10-04T03:31:50.595378,FLOKIUSDT,0.00010124,0.8122316438051301,0.8356588666062326,13.157894736842104,0.14574853007688815
2025-10-04T03:31:50.595378,SEIUSDT,0.2937,0.7144589710629049,0.7256513143927072,7.894736842105263,0.05157593123209181
2025-10-04T03:31:50.595378,ARBUSDT,0.4429,0.6513610016966233,0.6207642774551178,2.6315789473684212,-0.08189923284262901
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:33:43.063056,AVNTUSDT,1.2053,3.4253228554248216,3.4007261803088253,97.36842105263158,-0.031330334190231346
2025-10-04T03:33:43.063056,SOMIUSDT,0.9327,3.3757113555146208,2.516289847837938,92.10526315789474,0.8031358885017423
2025-10-04T03:33:43.063056,0GUSDT,3.054,2.729984769623512,3.143454891133447,86.84210526315789,-0.36867121306054973
2025-10-04T03:33:43.063056,XPLUSDT,0.8607,2.5125219395692175,1.7555007887934777,81.57894736842105,-0.32466922414468025
2025-10-04T03:33:43.063056,OPENUSDT,0.5612,2.2280088750182827,3.114938121595532,76.3157894736842,-0.6085592806858577
2025-10-04T03:33:43.063056,FORMUSDT,1.1691,1.94885195831526,2.0005007872258354,71.05263157894737,-0.6847556370698025
2025-10-04T03:33:43.063056,ZECUSDT,128.01,1.9239553844890878,2.358787359464493,65.78947368421052,2.1402992396369878
2025-10-04T03:33:43.063056,WLDUSDT,1.313,1.8249856164341038,1.2961827158487556,60.526315789473685,0.5190751445086705
2025-10-04T03:33:43.063056,PUMPUSDT,0.0068,1.6057414516635122,1.43921098786782,55.26315789473684,0.15459019175292732
2025-10-04T03:33:43.063056,LINEAUSDT,0.02756,1.438601593797233,1.1337235061779725,50.0,0.18801207416990096
2025-10-04T03:33:43.063056,EIGENUSDT,1.872,1.4300091964483455,1.7382672415368876,44.73684210526316,0.5691533948030176
2025-10-04T03:33:43.063056,ETHFIUSDT,1.782,1.195517268830717,1.3128646679857947,39.473684210526315,0.6103074141048823
2025-10-04T03:33:43.063056,2ZUSDT,0.5143,1.1546164021422902,2.516718055406894,34.21052631578947,-0.13871237458193975
2025-10-04T03:33:43.063056,CAKEUSDT,3.66,1.0939714039112527,1.2745479575269345,28.94736842105263,0.5659411011523687
2025-10-04T03:33:43.063056,PENGUUSDT,0.031236,1.0033922896515244,0.9545916444864324,23.68421052631579,0.09695077020246323
2025-10-04T03:33:43.063056,BONKUSDT,2.058e-05,0.8460990884208011,0.7856635876118769,18.42105263157895,0.06408268733850142
2025-10-04T03:33:43.063056,FLOKIUSDT,0.00010249,0.8191944939982628,0.8483237167604084,13.157894736842104,0.15875169606512873
2025-10-04T03:33:43.063056,SEIUSDT,0.2941,0.7140903631719387,0.7247765106871985,7.894736842105263,0.05372492836676224
2025-10-04T03:33:43.063056,ARBUSDT,0.4436,0.6509980835890962,0.619793862363359,2.6315789473684212,-0.08024051420277833
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:35:47.839062,AVNTUSDT,1.2046,3.4254446748691345,3.400933544158653,97.36842105263158,-0.032133676092544805
2025-10-04T03:35:47.839062,SOMIUSDT,0.9367,3.377232907643261,2.5173686153713097,92.10526315789474,0.8050716221447931
2025-10-04T03:35:47.839062,0GUSDT,3.064,2.728109797346406,3.141220789664567,86.84210526315789,-0.366398016119033
2025-10-04T03:35:47.839062,XPLUSDT,0.8625,2.513712312890674,1.75549034912483,81.57894736842105,-0.32459093400140926
2025-10-04T03:35:47.839062,OPENUSDT,0.5599,2.2291081355758298,3.114801136630602,76.3157894736842,-0.6084895797030738
2025-10-04T03:35:47.839062,FORMUSDT,1.1695,1.9489383105338662,2.000512851166113,71.05263157894737,-0.6845668356888552
2025-10-04T03:35:47.839062,ZECUSDT,129.01,1.9225291385968752,2.3592148285143173,65.78947368421052,2.157714005396125
2025-10-04T03:35:47.839062,WLDUSDT,1.313,1.8249856164341038,1.2961827158487556,60.526315789473685,0.5190751445086705
2025-10-04T03:35:47.839062,PUMPUSDT,0.006804,1.6056321789290255,1.4391038793154316,55.26315789473684,0.15526896317665018
2025-10-04T03:35:47.839062,LINEAUSDT,0.02764,1.4382463022325302,1.133438647402179,50.0,0.19189305735230722
2025-10-04T03:35:47.839062,EIGENUSDT,1.877,1.4292413654207448,1.7375214015029508,44.73684210526316,0.5741827326068734
2025-10-04T03:35:47.839062,ETHFIUSDT,1.782,1.195517268830717,1.3126141791812644,39.473684210526315,0.6121157323688968
2025-10-04T03:35:47.839062,2ZUSDT,0.51434,1.155359323793565,2.5169086161340513,34.21052631578947,-0.1400334448160534
2025-10-04T03:35:47.839062,CAKEUSDT,3.661,1.0939524764681163,1.2740978021234701,28.94736842105263,0.5616730687153222
2025-10-04T03:35:47.839062,PENGUUSDT,0.031259,1.003176786266478,0.9545463766897206,23.68421052631579,0.09705603705393173
2025-10-04T03:35:47.839062,BONKUSDT,2.059e-05,0.8459919713238152,0.7854905265346418,18.42105263157895,0.06459948320413433
2025-10-04T03:35:47.839062,FLOKIUSDT,0.00010304,0.8228871343226357,0.8513353125871402,13.157894736842104,0.16146540027137046
2025-10-04T03:35:47.839062,SEIUSDT,0.2941,0.7140903631719387,0.7247765106871985,7.894736842105263,0.05372492836676224
2025-10-04T03:35:47.839062,ARBUSDT,0.4435,0.65104714947982,0.6200256601231812,2.6315789473684212,-0.080655193862741
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T03:40:02.946089,AVNTUSDT,1.2017,3.425969214966501,3.401628054375693,97.36842105263158,-0.03470437017994854
2025-10-04T03:40:02.946089,SOMIUSDT,0.9432,3.379824874850042,2.5282613461979446,92.10526315789474,0.8238482384823851
2025-10-04T03:40:02.946089,0GUSDT,3.057,2.729410299280138,3.1430415087223373,86.84210526315789,-0.3682579045257285
2025-10-04T03:40:02.946089,XPLUSDT,0.8618,2.5132423151361722,1.7555331209110145,81.57894736842105,-0.3249040945744932
2025-10-04T03:40:02.946089,OPENUSDT,0.5593,2.2296271715670275,3.118155567230364,76.3157894736842,-0.6101624032898865
2025-10-04T03:40:02.946089,FORMUSDT,1.1656,1.9481251815253586,2.000495672231395,71.05263157894737,-0.68561872909699
2025-10-04T03:40:02.946089,ZECUSDT,128.0,1.9239715744903119,2.3587533476298908,65.78947368421052,2.1380917341182237
2025-10-04T03:40:02.946089,WLDUSDT,1.312,1.8251577395663965,1.2966872712803303,60.526315789473685,0.516763005780347
2025-10-04T03:40:02.946089,PUMPUSDT,0.006785,1.606180912127078,1.4398264210394407,55.26315789473684,0.15119633463431192
2025-10-04T03:40:02.946089,LINEAUSDT,0.02754,1.43870389181803,1.1337679187716518,50.0,0.18758085381630019
2025-10-04T03:40:02.946089,EIGENUSDT,1.869,1.430498842896167,1.738689461534304,44.73684210526316,0.5666387259010897
2025-10-04T03:40:02.946089,ETHFIUSDT,1.779,1.1960331542359988,1.313136433684308,39.473684210526315,0.6084990958408678
2025-10-04T03:40:02.946089,2ZUSDT,0.51401,1.1492284915243824,2.5169549449817556,34.21052631578947,-0.14033444816053509
2025-10-04T03:40:02.946089,CAKEUSDT,3.648,1.0942616943338586,1.2737496021937451,28.94736842105263,0.5569782330345712
2025-10-04T03:40:02.946089,PENGUUSDT,0.031237,1.003382785506726,0.9549457917075068,23.68421052631579,0.09614372434120488
2025-10-04T03:40:02.946089,BONKUSDT,2.059e-05,0.8459919713238152,0.7856635876118769,18.42105263157895,0.06408268733850142
2025-10-04T03:40:02.946089,FLOKIUSDT,0.00010291,0.8219806702523602,0.8543360812442651,13.157894736842104,0.1640660334690185
2025-10-04T03:40:02.946089,SEIUSDT,0.2943,0.7139176037780726,0.7246430103178436,7.894736842105263,0.0540830945558739
2025-10-04T03:40:02.946089,ARBUSDT,0.4429,0.6513610016966233,0.6206366710771419,2.6315789473684212,-0.08169189301264768
ts,symbol,last,volatility,ewma_volatility,vol_percentile,mover
2025-10-04T06:34:32.868671,AVNTUSDT,1.2531,3.4212431998424075,3.395994089467208,97.36842105263158,0.004177377892030876
2025-10-04T06:34:32.868671,SOMIUSDT,0.9704,3.392202539397296,2.567523781742323,92.10526315789474,0.883275261324042
2025-10-04T06:34:32.868671,0GUSDT,3.111,2.720804345768548,3.1332368071783305,86.84210526315789,-0.3573052283529655
2025-10-04T06:34:32.868671,XPLUSDT,0.9216,2.583001662025872,1.777304170248645,81.57894736842105,-0.27785171846864487
2025-10-04T06:34:32.868671,OPENUSDT,0.5594,2.229540151791136,3.1182983697485884,76.3157894736842,-0.6102321042726703
2025-10-04T06:34:32.868671,FORMUSDT,1.223,1.9662358674887153,2.0124766493866906,71.05263157894737,-0.670137015859316
2025-10-04T06:34:32.868671,ZECUSDT,133.12,1.920532719626783,2.36830858258442,65.78947368421052,2.2688251165072355
2025-10-04T06:34:32.868671,WLDUSDT,1.313,1.8249856164341038,1.2964300227316716,60.526315789473685,0.5179190751445086
2025-10-04T06:34:32.868671,PUMPUSDT,0.006779,1.6063698635693862,1.4395642374393667,55.26315789473684,0.15255387748175808
